client_hash_id,content_hash_id,report_date,gsc_impressions,gsc_clicks,gsc_avg_position,ctr,action_score,reason_code,action_label
client_9958f0a7ae1df715,content_79bfcf05bc81bf82,2025-03-12,381,2,2.120734908136483,0.005249343832020997,11781.14,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ada72ae2a2b33800,2025-03-24,1051,7,5.398667935299715,0.006660323501427212,11685.11,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ac744f16f3d99a5b,2025-03-22,929,4,5.616792249730893,0.004305705059203444,11561.6,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_ad76627289f740d8,2025-03-31,401,1,2.7805486284289276,0.0024937655860349127,11543.05,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ada72ae2a2b33800,2025-03-23,850,3,5.498823529411765,0.0035294117647058825,11425.37,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_3f9ce33a482237fd,2025-03-19,1065,1,8.529577464788732,0.0009389671361502347,11414.21,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_3f9ce33a482237fd,2025-03-11,1035,3,7.078260869565217,0.002898550724637681,11336.34,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_33f397c3db2d6cf0,2025-03-03,479,2,3.020876826722338,0.0041753653444676405,11185.83,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_020a413eb0875550,2025-03-12,444,1,3.2477477477477477,0.0022522522522522522,11157.96,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_5645530a284110bf,2025-03-03,597,3,3.5695142378559463,0.005025125628140704,11131.33,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ac744f16f3d99a5b,2025-03-27,893,2,6.559910414333706,0.0022396416573348264,11122.05,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_7aa3a33d9d18659e,2025-03-17,859,1,6.987194412107101,0.0011641443538998836,11011.97,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_33f397c3db2d6cf0,2025-03-04,493,2,3.186612576064909,0.004056795131845842,11006.05,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_3f9ce33a482237fd,2025-03-09,928,1,7.637931034482759,0.0010775862068965517,10967.99,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_71e67175e0dcc589,2025-03-27,541,1,4.170055452865065,0.0018484288354898336,10949.51,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_020a413eb0875550,2025-03-16,438,0,4.004566210045662,0.0,10937.51,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_405daacede42e661,2025-03-11,426,1,3.164319248826291,0.002347417840375587,10903.18,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_79bfcf05bc81bf82,2025-03-27,359,1,2.5793871866295266,0.002785515320334262,10885.78,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_3f9ce33a482237fd,2025-03-08,1052,4,7.019961977186312,0.0038022813688212928,10857.51,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f15437a5a305c498,2025-03-11,794,2,5.8602015113350125,0.0025188916876574307,10822.86,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_79bfcf05bc81bf82,2025-03-11,339,1,2.424778761061947,0.0029498525073746312,10796.0,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_690b092cf66bc2a4,2025-03-08,495,7,1.903030303030303,0.014141414141414142,10774.49,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_d1a229d7ec0e9fc5,2025-03-31,849,6,4.6219081272084805,0.007067137809187279,10762.81,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_014549295f72f8fc,2025-03-30,1051,1,8.93815413891532,0.0009514747859181732,10736.98,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_020a413eb0875550,2025-03-15,410,1,3.0707317073170732,0.0024390243902439024,10733.85,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ac744f16f3d99a5b,2025-03-30,950,4,6.230526315789474,0.004210526315789474,10729.73,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f8030c676fd117c4,2025-03-28,396,1,2.9494949494949494,0.0025252525252525255,10719.17,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_f77d7815e759bd01,2025-03-31,270,2,1.451851851851852,0.007407407407407408,10683.35,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_5b16e57e4d5b6259,2025-03-30,1020,0,9.607843137254902,0.0,10616.33,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_886a5a08c5ec9c12,2025-03-25,1029,4,6.980563654033042,0.003887269193391642,10614.71,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_79bfcf05bc81bf82,2025-03-23,292,1,2.058219178082192,0.003424657534246575,10567.88,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_34323214bf2c13ac,2025-03-14,571,8,2.2521891418563924,0.014010507880910683,10559.17,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_c8b2113e00db68bc,2025-03-27,330,3,1.6454545454545455,0.00909090909090909,10505.13,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_5b16e57e4d5b6259,2025-03-26,1135,4,7.995594713656388,0.003524229074889868,10496.21,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_886a5a08c5ec9c12,2025-03-24,878,1,7.539863325740319,0.0011389521640091116,10454.1,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_3f9ce33a482237fd,2025-03-15,865,0,8.295953757225433,0.0,10426.77,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_020a413eb0875550,2025-03-22,336,0,3.2261904761904763,0.0,10414.76,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_3f9ce33a482237fd,2025-03-20,945,0,9.10899470899471,0.0,10374.36,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_fd2117c2c6790e4b,2025-03-26,847,0,8.214876033057852,0.0,10310.56,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f15437a5a305c498,2025-03-07,736,3,5.085597826086956,0.004076086956521739,10281.44,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_81191b1eb59b8ab1,2025-03-26,603,6,2.945273631840796,0.009950248756218905,10262.27,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_f15437a5a305c498,2025-03-09,662,1,5.623867069486405,0.0015105740181268882,10226.47,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_22da67ec74ea61cb,2025-03-08,386,2,2.5025906735751295,0.0051813471502590676,10159.85,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_34323214bf2c13ac,2025-03-31,723,4,4.6320885200553255,0.005532503457814661,10048.93,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_3f9ce33a482237fd,2025-03-17,1028,2,8.569066147859923,0.0019455252918287938,10042.79,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_34323214bf2c13ac,2025-03-30,635,3,4.29763779527559,0.004724409448818898,10034.74,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_d1a229d7ec0e9fc5,2025-03-27,716,4,4.583798882681564,0.00558659217877095,10021.58,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_cf651123f1085418,2025-03-12,919,0,9.178454842219804,0.0,10012.58,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_22da67ec74ea61cb,2025-03-10,394,2,2.6116751269035534,0.005076142131979695,10006.61,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_79bfcf05bc81bf82,2025-03-30,367,1,2.88283378746594,0.0027247956403269754,10004.51,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_9958f0a7ae1df715,content_22e45517ce5365c5,2025-03-30,546,7,2.3937728937728937,0.01282051282051282,9995.03,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_3f9ce33a482237fd,2025-03-07,776,0,7.77319587628866,0.0,9983.02,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_ada72ae2a2b33800,2025-03-29,1014,9,5.390532544378698,0.008875739644970414,9965.57,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_bf522dd5162e5af3,2025-03-30,649,0,6.51617873651772,0.0,9959.83,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_7aa3a33d9d18659e,2025-03-14,711,0,7.163150492264417,0.0,9925.8,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_886a5a08c5ec9c12,2025-03-19,912,2,7.541666666666667,0.0021929824561403508,9917.85,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_fd2117c2c6790e4b,2025-03-27,864,1,7.813657407407407,0.0011574074074074073,9910.51,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_886a5a08c5ec9c12,2025-03-08,585,0,5.917948717948718,0.0,9885.18,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
client_73cda7b4e4f265ea,content_c8b2113e00db68bc,2025-03-31,420,8,1.4690476190476192,0.01904761904761905,9842.44,CTR_UNDERPERFORM_TOP_RANK,REWRITE_TITLE_AND_META_SNIPPET
